,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
2736,Kevin Williamson,Coastal Carolina,SB,13,6.9,32,13.4,13.9,0,3.9,2.1,27.3,3.1,0,11.1,Sr,5-Jun,-3.65961
2737,Giancarlo Rosado,Florida Atlantic,CUSA,31,42.8,104.9,23.2,52.3,7.4,11.9,11.4,18.4,2.4,1.3,40.7,So,8-Jun,-0.342808
2738,Winston Hill,Presbyterian,BSth,28,63.1,104.5,25.5,50.9,11,19.7,12.2,15.8,2.4,2.6,34.2,Sr,7-Jun,0.0737447
2739,Jeremy Robinson,North Carolina A&T,BSth,26,34.4,108.5,18,59.5,3.2,10.9,7.4,18.8,0.6,0.7,28.2,Jr,5-Jun,-2.06024
2740,Detalian Brown,North Alabama,ASun,25,54.1,76.1,18.2,34.5,2.9,7.2,7.6,16.8,0.6,1.7,19.4,So,3-Jun,-0.871008
2741,Will Soucie,North Alabama,ASun,26,46.7,98.9,18.3,50,7.5,15.1,6.2,20,1.6,1.8,40.7,So,5-Jun,-0.17327
2742,Tahlik Chavez,Charleston Southern,BSth,28,76.7,105.4,19,52.1,1.5,11.3,15,13.3,0.4,1.8,14,So,2-Jun,-1.861
2743,Jamel Melvin,Northern Colorado,BSky,25,13.5,113.1,8.7,31.3,12.9,12.9,6.4,17.1,2.6,0.9,37.5,So,11-Jun,-1.39107
2744,Bryce Kennedy,Northern Colorado,BSky,32,18,103.7,10.2,45.6,8.7,9.7,4.4,19.7,0.8,0.4,11.8,So,7-Jun,-2.22577
2745,Chad Baker,San Diego St.,MWC,31,30.6,106.1,25.4,49,2.8,15.9,9.6,14,4.3,3.2,31.2,So,7-Jun,4.39151
2746,Deivon Smith,Georgia Tech,ACC,23,35.9,86,22.3,44,5.5,14.5,20.4,23.8,1,3.1,20.3,So,1-Jun,1.10962
2747,Arnaud Revaz,Maryland,B10,2,0.2,0,0,0,0,0,0,0,0,0,0,So,10-Jun,-3.65436
2748,Mounir Hima,Duquesne,A10,21,16.6,90.2,14.5,42.5,11.4,21.9,0.9,22.6,10.5,1.2,15,Fr,11-Jun,0.717211
2749,Andersson Garcia,Mississippi St.,SEC,33,35.3,104.3,19.5,57.2,11.8,23,18,25.8,1.8,4.6,76.7,So,7-Jun,4.57697
2750,Luis Kortright,Quinnipiac,MAAC,22,25.9,83.7,19.6,36.8,4.1,12.4,18.1,18.1,0,1.5,22,So,3-Jun,-2.53177
2751,D'Moi Hodge,Cleveland St.,Horz,29,71,115.9,22.9,56.3,3.3,9.4,9.8,11.8,2.8,4.4,26.9,Sr,4-Jun,1.57687
2752,Abba Lawal,Alabama A&M,SWAC,14,7,67.8,16.1,25,14.6,20.8,4.7,29.6,7.8,1.4,25,So,Jul-00,-0.146509
2753,Tymu Chenery,Quinnipiac,MAAC,30,71,100.7,15.7,45.1,5.2,8.5,4.7,10,1.4,2.1,20.5,So,6-Jun,-1.174
2754,Jayson Woodrich,Cleveland St.,Horz,28,26,119,15,52.2,2,8.7,4.7,2.5,0.8,1.1,33.7,So,7-Jun,-2.31008
2755,Yahel Hill,Cleveland St.,Horz,29,38.6,100.1,22.1,50.6,1.9,5.4,15.3,19.6,0.8,2.5,23.6,Sr,Jun-00,-1.68078
2756,Mabor Majak,Cleveland St.,Horz,22,7.7,85.5,9.2,30,13.7,9,5.2,20.9,2.8,1.9,20,So,2-Jul,-1.12348
2757,Ben Sternberg,Cleveland St.,Horz,5,0.7,34.4,38.9,0,0,0,0,18.8,0,0,100,Sr,Jun-00,-15.4554
2758,Tyler Moffe,The Citadel,SC,28,72.6,98.6,23.3,48.8,2.4,8.8,27,18.3,0.4,0.7,16.2,Sr,1-Jun,-2.80948
2759,Silas Mason,UNC Asheville,BSth,25,27.6,121,12.1,62.5,4,4.6,4.1,13.4,2.1,1.1,132.5,So,7-Jun,-0.879213
2760,Deven Dahlke,Drake,MVC,6,1.9,91.5,13.7,50,0,13.8,0,16.4,0,2.2,0,So,2-Jun,-0.704044
2761,Josh Bannan,Montana,BSky,29,80.2,110.4,24.8,53.5,4.6,28.4,12.9,12.3,1.8,1.3,43.5,So,9-Jun,-0.398978
2762,Rodrigue Andela,Oregon St.,P12,7,7.5,90.6,21.1,52,10,15.7,0,29.7,3.6,0.6,24,Sr,8-Jun,-2.33626
2763,Noah Farrakhan,Eastern Michigan,MAC,25,64.3,93.7,30,47.2,2.7,11,17.7,18.1,0.7,2.1,25.8,So,2-Jun,-1.67063
2764,Anwar Gill,La Salle,A10,28,45.6,83.5,19.3,41.3,2.9,13.5,27.8,30,2.4,3.5,23,So,4-Jun,2.08704
2765,Robby Beasley III,Montana,BSky,29,79.1,100.1,21.4,48.8,1.2,10,12.5,14.2,0.7,1.9,32.5,So,3-Jun,-1.06851
2766,Dean Reiber,Rutgers,B10,28,16.2,103.1,20.6,58.6,5.6,14.4,12,21,6.2,2.3,18.8,So,10-Jun,3.0571
2767,Landis Spivey,Cal St. Fullerton,BW,2,0.8,0,20.3,0,0,0,0,59.2,0,6,0,Sr,5-Jun,-3.35784
2768,Jhamir Brickus,La Salle,A10,28,64.8,101.6,18.8,54.1,1.7,9,24.3,23,0.3,1.5,17.7,So,11-May,-0.892399
2769,Russell Harrison,Louisiana Monroe,SB,27,78.7,110,17.8,56.1,2.6,16.6,7.6,13.1,1.5,1.5,19.3,Sr,7-Jun,-1.5592
2770,Mike Miles Jr.,TCU,B12,31,75.5,99,27,43.1,0.9,11.2,24.2,18.5,0.7,2.2,32.9,So,2-Jun,1.56474
2771,Dante Harris,Georgetown,BE,29,75.4,93,23.3,41.5,1.4,11.1,26.2,19.1,0.2,2.6,21.6,So,Jun-00,-0.620574
2772,Kent Gilbert,Tennessee,SEC,4,0.5,83.5,19.1,75,0,16.6,0,43.7,0,8.3,0,So,1-Jun,5.9901
2773,Scotty Prunty,San Diego,WCC,2,0.2,0,21.5,0,0,0,0,0,0,0,0,So,11-May,-9.52636
2774,Terell Strickland,James Madison,CAA,15,24.9,91.7,17.3,58.5,1.7,9.2,14.3,29.4,0,2.3,45.3,So,Jun-00,-0.748582
2775,Terrence Edwards,James Madison,CAA,27,53.1,99.5,25.8,48.7,6.9,16,19,18.9,1.6,2.6,39.9,So,6-Jun,-0.427854
2776,Rondel Walker,Oklahoma St.,B12,30,54.5,93.1,13.1,44.2,1.9,10.9,9.1,20.5,0.7,4.2,18.7,So,4-Jun,5.07328
2777,Michael Thomas,Louisiana Lafayette,SB,22,29.1,82.9,17.5,36.2,3.3,11,30.7,33.5,0,2,27.7,So,1-Jun,-0.806892
2778,Matthew-Alexander Moncrieffe,Oklahoma St.,B12,30,36.2,90.4,18.5,51,9.3,19.8,7.7,26,2.4,1.7,46,So,7-Jun,2.01615
2779,Luke O'Brien,Colorado,P12,33,35.2,105.2,11.9,52,7.8,14.7,9.4,20,0.7,1.6,22.7,So,6-Jun,1.85844
2780,Jabari Walker,Colorado,P12,33,69.8,106.7,27,51.3,8.9,29.3,10,17.8,2.6,1.5,46.7,So,9-Jun,1.38731
2781,Tyree Ihenacho,James Madison,CAA,13,32.3,87.4,14.2,34.4,5,14.8,20.7,21.7,2.2,3.3,15.6,So,4-Jun,1.53622
2782,Mike Bekelja,Duquesne,A10,23,17.1,76.6,8.9,35,2,9.4,7.4,32.4,0,1.1,40,So,2-Jun,-2.05507
2783,Mitchell Sueker,North Dakota,Sum,14,27.3,103.4,24.2,46.6,4,15.3,19.1,14.3,1,0.5,34.5,Sr,9-Jun,-2.94209
2784,Cameron Smith,Cal St. Bakersfield,BW,24,43.3,99.3,21.3,40.6,9.2,17.1,5.6,13.4,4.2,2.4,37.6,Jr,7-Jun,0.0288471
2785,Johnny Davis,Wisconsin,B10,31,80.4,102.9,31.6,46.3,4.3,23.8,14.6,12.7,2.3,2,39.8,So,5-Jun,2.37907
2786,D'Ante Bell,New Orleans,Slnd,27,27.1,68.4,14.9,50,5.1,13.3,4.2,34.8,1.4,1.4,102.4,Fr,9-Jun,-1.00569
2787,Mayowa Akinsanya,Maryland Eastern Shore,MEAC,23,23.5,72.6,15.3,34.8,9.1,20.3,7.1,31.2,2.7,1,75.8,Sr,7-Jun,-1.16068
2788,Jalen Speer,Florida A&M,SWAC,12,33.4,84.5,23.8,37.8,2.2,7.7,19.1,17.9,0,1.8,19.3,So,1-Jun,-2.33244
2789,Robert Jeter IV,Western Illinois,Sum,10,2.1,38.5,6.2,0,4,0,5.7,34.7,0,0,0,Fr,Jun-00,-5.45834
2790,Matthew Wade,Western Illinois,Sum,6,1.3,29.8,6.8,0,6.4,0,0,51,0,0,0,Fr,Jun-00,-5.81354
2791,Nate Martin,Texas St.,SB,26,44,101.1,15.5,48.9,9.4,14.7,6,16.6,3.4,1.5,33,So,8-Jun,0.196244
2792,Dylan Dawson,Texas St.,SB,23,23.8,93.8,11.3,48,0,3.6,3.7,17.7,0,1.2,4.1,So,3-Jun,-1.58055
2793,Keith Littles,Florida A&M,SWAC,28,56.5,93.2,16.8,42.1,3.5,7.2,13.2,19.4,0.7,1.8,50.4,Sr,4-Jun,-1.57816
2794,Jordan Meka,Georgia Tech,ACC,14,13.8,59.6,10.1,16,8.1,18.2,6.7,20.1,7.2,1.3,0,So,8-Jun,2.60193
2795,Javonte Brown,Texas A&M,SEC,30,13.4,102.5,14.1,55.2,10.9,15.3,7.7,17.7,5,1.1,106.9,Fr,Jul-00,2.1768
2796,Kareem Clark,Alabama St.,SWAC,2,0.7,0,16.6,0,0,0,0,42.2,0,0,0,Jr,2-Jun,-12.5894
2797,Tristan Maxwell,Georgia Tech,ACC,5,6.1,90.8,23.4,45.5,3.1,9.1,5.4,9.8,0,0.8,12.1,So,2-Jun,-3.4607
2798,Chris Cross,Southern Illinois,MVC,4,0.4,99.4,28.5,50,0,0,0,0,0,0,0,So,2-Jun,-3.81646
2799,Saba Gigiberia,Georgia Tech,ACC,14,8.9,86.6,21.5,46.4,9.5,23,17.6,26.8,6.1,2.6,28.6,So,1-Jul,4.17116
2800,Shannon Grant,Mercer,SC,29,25,99.4,27.3,56.3,10,21.5,10.5,20.8,2.3,0.2,23.5,So,10-Jun,-1.80434
2801,Victor Radocaj,Eastern Washington,BSky,5,1.6,134.2,8,100,6,22.2,0,35.6,5.7,0,200,So,9-Jun,0.572192
2802,Jalen White,Nicholls St.,Slnd,24,17.9,123,10.5,60.2,2.1,7.1,0.7,7.5,1.5,1.1,0,So,4-Jun,-1.49577
2803,Terren Frank,Vanderbilt,SEC,29,20.9,79.8,15.4,39,6.4,12.5,3.9,22.3,2,1.3,19.1,So,8-Jun,0.913452
2804,Carson McCorkle,Virginia,ACC,16,5.5,82.6,20.8,43.8,1.7,11.4,13.6,20.8,3.2,0.9,0,So,3-Jun,-1.16795
2805,Malachi Poindexter,Virginia,ACC,19,8.5,112,9.2,59.4,1.1,9.4,11.3,18.1,0,0,0,So,2-Jun,-0.191403
2806,Chaz Owens,Syracuse,ACC,6,0.8,157.6,10.9,100,0,19.6,18.2,0,0,0,50,So,5-Jun,1.43675
2807,Bryce Thompson,Oklahoma St.,B12,29,61.5,97.8,21.3,46.4,2,7.7,9.3,12.9,0.6,1.3,20.8,So,5-Jun,1.0102
2808,James Carey,Iona,MAAC,4,0.7,10.8,30.7,0,0,24.6,16.9,41.1,0,0,0,Jr,10-May,-8.07209
2809,Austin Sacks,Baylor,B12,7,0.9,0,8.2,0,0,0,0,0,0,4.5,0,So,7-Jun,-0.821241
2810,Tyon Grant-Foster,DePaul,BE,1,1.2,125.1,25.2,58.3,7.2,14.3,14.6,15,6.7,0,33.3,Sr,7-Jun,-0.187353
2811,Emmit Taylor III,Idaho St.,BSky,21,24,118.2,16.6,52.4,2.2,12.4,7.8,4.1,0.4,0.5,12.9,Jr,4-Jun,-2.5834
2812,Latrell Jossell,Stephen F. Austin,WAC,28,67.2,111.5,16.1,52.3,0.6,6.7,9.8,16.6,0,2.1,22.7,So,11-May,0.0396488
2813,Andrew Carr,Delaware,CAA,34,70.4,112.8,18.5,60.2,7.9,14,8.8,18.6,4.1,1.8,46.7,So,9-Jun,0.629693
2814,Christopher Smith,Delaware St.,MEAC,16,23.1,60.3,14.6,31.1,6.4,13.5,4.5,31.6,2.1,0.7,15.6,So,8-Jun,-2.29457
2815,Ebenezer Dowuona,North Carolina St.,ACC,31,58.3,121.4,9.1,55.9,8.6,10.2,1.4,12.8,7.5,0.9,38.7,So,11-Jun,0.875311
2816,Nik Stadelman,Illinois St.,MVC,5,0.7,59,6,0,0,0,17.5,0,0,0,0,So,Jun-00,-6.52036
2817,Bryan Hart,Radford,BSth,24,65.7,97.8,17.3,44.9,0.8,9.3,8.5,14.4,0.2,2,23.9,Sr,1-Jun,-0.499788
2818,Trey Galloway,Indiana,B10,20,29.4,93.1,16.8,49.5,1.4,7.5,16.3,22.8,1.4,2.5,20.6,So,4-Jun,2.82393
2819,Mikal Starks,Portland St.,BSky,25,36.3,71.9,15.4,40.9,1,11.3,11.3,33.2,1.4,3.4,23.2,Jr,1-Jun,1.56471
2820,Aziz Bandaogo,Akron,MAC,31,28.3,92.1,17.3,49.2,9,22.3,6.1,22.8,10.3,1.2,66.2,Fr,Jul-00,3.01565
2821,Tyron McMillan,Georgia,SEC,21,12.4,92.4,14.7,44.4,7.6,13.1,3.6,22,0.7,0.7,66.7,Jr,9-Jun,-2.10772
2822,Jade Tse,Houston Christian,Slnd,25,61.2,78.9,22.2,41.2,1.7,6.8,18.8,27.7,0,1.6,27.3,So,1-Jun,-4.24335
2823,Conor Glennon,Memphis,Amer,7,0.8,37.2,8.1,0,0,0,14.8,0,0,0,0,So,10-May,-4.3847
2824,Bowen Born,Northern Iowa,MVC,29,55.1,108.6,16.9,52.1,0.5,6.2,14.8,15,0.4,2.3,25.3,So,11-May,0.228449
2825,Donte Powers,Sam Houston St.,WAC,30,50.4,85.7,16.7,42.1,1.6,12.1,12.4,22.7,0.7,1.8,15.2,Jr,2-Jun,0.546806
2826,Ahmad Rand,Oregon St.,P12,29,31.1,101.8,19.9,57.6,4.5,17,4.4,17.4,9.5,1.7,27.7,Jr,8-Jun,0.866359
2827,Kian Scroggins,Sam Houston St.,WAC,25,19.4,88.3,17.7,43.8,11.9,17.5,2.5,26.2,0,0.8,43.8,So,7-Jun,-0.882548
2828,Jason Edokpayi,Fairfield,MAAC,2,0.4,203.6,14.7,100,23.7,23.7,0,0,0,0,0,So,6-Jun,2.45692
2829,Kobe Stewart,Presbyterian,BSth,29,46.6,101.8,15,50.8,6,16.8,9.1,18.2,1.6,3,17.2,So,6-Jun,1.15214
2830,Nendah Tarke,Coppin St.,MEAC,32,84.9,89,24,44.7,2.8,17.7,18.7,19.2,0.9,4.7,48,So,4-Jun,2.01157
2831,Ahmad Hamilton,North Carolina A&T,BSth,1,0.2,0,0,0,0,0,0,0,0,0,0,Fr,2-Jun,-2.60014
2832,D'Rell Roberts,Prairie View A&M,SWAC,17,32.7,87.8,32.9,40.7,3.6,9.3,18.9,25,0.6,2,53.8,Sr,7-Jun,-3.08208
2833,Kendall Munson,Pepperdine,WCC,29,33.4,78,13.2,46,5.5,16,5.7,26.5,2.8,2.6,58.7,So,7-Jun,0.975398
2834,Arthur Cordes,Syracuse,ACC,5,0.5,72.9,26.1,50,0,15.4,0,31.9,0,0,0,So,3-Jun,-7.28723
2835,Sami Osmani,Creighton,BE,8,1,25.1,18.8,0,17.1,14.5,0,0,0,0,20,So,4-Jun,-7.03781
2836,Jevon Tatum,Alabama A&M,SWAC,2,1,69.6,24.6,30,0,0,36.7,19.8,0,0,0,So,1-Jun,-5.81969
2837,Dailin Smith,Alabama A&M,SWAC,30,68.7,81.6,20.6,34.8,3.9,13.8,8.8,17.6,2.8,2.5,37.9,So,6-Jun,0.987242
2838,London Riley,Alabama A&M,SWAC,1,0.2,0,33,0,0,0,0,59.1,0,0,0,So,3-Jun,-13.7806
2839,Anjay Cortez,Alabama A&M,SWAC,25,41,81,18.4,39.2,7.6,12.6,4.6,21.7,1.1,1.4,22.4,So,8-Jun,-0.933548
2840,Elias King,Quinnipiac,MAAC,12,5,124.5,7.8,100,1.9,13.3,8.3,24.9,0,0,1000,Jr,9-Jun,-0.0729477
2841,JoVon McClanahan,Hawaii,BW,26,68.8,98.5,17.6,44,2.6,8.1,24.8,23.8,0,1.3,41.5,So,10-May,-0.240054
2842,Georges Lefebvre,Vermont,AE,10,2,118.9,23.3,60,14.9,26.3,6.5,19.6,0,2.3,140,So,9-Jun,0.969787
2843,Andrew Welage,Wright St.,Horz,33,35.1,107.1,14.2,57.5,2.2,11.4,13.1,23.7,1,0.9,21,So,6-Jun,-1.09621
2844,Jalen Leach,Fairfield,MAAC,12,10.7,95.9,17.1,41.9,3.4,9.4,8.6,13.1,0.7,0.4,18.9,So,4-Jun,-2.33382
2845,Adama Sanogo,Connecticut,BE,29,63,105.3,27.3,50.4,13.8,19.8,7.7,17.6,6.8,1.8,28.7,So,9-Jun,1.28416
2846,Andrew Hurley,Connecticut,BE,6,0.8,0,6.5,0,0,20.2,0,0,0,0,0,So,1-Jun,-2.881
2847,Jordan O'Neal,Alabama St.,SWAC,29,56.6,95.5,18.8,49,9.1,13.6,7.8,21.8,5,1.7,65.2,So,7-Jun,-0.858941
2848,Cheikh Faye,Charleston Southern,BSth,27,60.5,89.9,18.6,42.1,6.5,18,7.7,16.7,2.8,2.3,18.8,Jr,7-Jun,-1.24746
2849,Brendan Simmons,Central Arkansas,ASun,9,1.8,106.9,5.9,50,0,5.4,0,0,0,0,0,So,2-Jun,-5.49393
2850,Jamere Hill,Toledo,MAC,8,1.9,17.5,14.1,0,0,8,10.8,48.5,0,2.3,0,So,3-Jun,-2.68978
2851,Akeem Odusipe,Kent St.,MAC,25,13.8,85.3,12.7,50,8.8,12,4,31.9,3.7,0.3,100,So,9-Jun,-0.123685
2852,Ra'Heim Moss,Toledo,MAC,33,77.7,116.3,15,54.2,4.7,14.2,14.3,15.9,0.8,2.1,38,Fr,4-Jun,1.71752
2853,Jonathan Aybar,North Florida,ASun,28,38.2,97.4,25.1,53.4,11.6,16.7,11.4,24.3,5.3,2,72.4,So,9-Jun,1.33488
2854,Lynn Kidd,Virginia Tech,ACC,10,1.7,87,28.1,37.5,31.6,25.2,0,26.9,9.5,0,12.5,So,10-Jun,-1.53765
2855,Dawson Garcia,North Carolina,ACC,16,20.9,105.8,23.7,45.7,11.3,17.8,6.8,15.4,1.5,1.2,41.4,So,11-Jun,0.122167
2856,Josh Berenbaum,North Florida,ASun,24,25.7,80.1,15.9,38.8,4,14.5,12.8,24.1,0.3,0.6,34.5,So,8-Jun,-1.67336
2857,Jadyn Parker,North Florida,ASun,27,51.7,103.2,19,58.8,8,15.3,2.6,20.6,5.7,1.9,45.6,So,10-Jun,0.991374
2858,PJ Hall,Clemson,ACC,30,62.2,108.3,29,52.6,7.7,17.3,13.7,13.5,5.7,1.2,28.9,So,10-Jun,1.12136
2859,Terrell Ard Jr.,Presbyterian,BSth,29,40.2,81,18.1,38.3,7.5,19.4,11.4,23.7,1.9,1.8,35.1,Fr,7-Jun,-0.62272
2860,Luke Fizulich,Albany,AE,22,10.5,103.7,15.2,54.5,0,8.8,4.6,18.3,0,0.9,95.5,So,2-Jun,-0.689626
2861,Abe Atiyeh,Boston College,ACC,3,0.2,102.9,18,0,0,0,0,0,0,20.4,0,So,Jun-00,21.1675
2862,Emmanuel Ansong,Green Bay,Horz,27,68.3,100,21.2,53.2,7.7,14.3,5.4,16.5,2.3,1.8,32.2,Jr,4-Jun,-1.26209
2863,Jarred Logan,Kent St.,MAC,3,0.2,0,0,0,0,0,0,0,0,0,0,Fr,5-Jun,0.260824
2864,Grant Huffman,Davidson,A10,30,45.7,100.5,13.6,54,1.5,11.5,12.7,21.4,0.2,2.5,35,So,3-Jun,1.5583
2865,Abou Ousmane,North Texas,CUSA,30,59.7,103.8,25.7,49.8,10.5,21.4,6,12.4,4.5,1.4,37.4,So,10-Jun,1.17832
2866,Michael Jones,Davidson,A10,33,78.7,121.7,17.7,58.9,2.4,11.7,11.4,11.6,1.2,1.9,33,Jr,5-Jun,0.78257
2867,Dayvion McKnight,Western Kentucky,CUSA,30,91.4,103.6,27.8,48.5,4.6,11.3,28.5,19.4,0,3,37.4,So,1-Jun,-0.336638
2868,Vukasin Masic,Maine,AE,25,68.2,95.1,20.9,46.8,2.1,15.8,22,17.6,0,1.1,11.8,So,5-Jun,-3.67058
2869,Bailey Conrad,Western Kentucky,CUSA,7,0.6,39.1,19.2,0,0,15.4,0,42.3,0,0,0,So,7-Jun,-5.56814
2870,Brent Davis,The Citadel,SC,27,41,96.2,18.8,41.9,4,12.3,14.3,14.9,0.4,1.7,41.1,So,3-Jun,-1.18121
2871,Caleb McGill,UC Davis,BW,16,16.2,58.9,16.5,20.3,4.9,11,7.3,22.5,1.5,0.8,28.1,Fr,8-Jun,-1.37307
2872,Jai Clark,Florida A&M,SWAC,15,13.3,66,20.6,26.8,1.6,6.7,2.6,9.6,0,0.8,16.1,Sr,2-Jun,-5.53494
2873,Deuce Guidry,Texas St.,SB,4,0.4,0,36.3,0,0,0,0,42.7,0,0,0,So,8-May,-15.6983
2874,Nighael Ceaser,Texas St.,SB,24,46.3,113.3,21.1,56.2,10.5,17.9,8.4,14,5.1,1.2,31.7,Sr,8-Jun,0.530898
2875,Noah Stansbury,Western Kentucky,CUSA,12,3,17.9,9.8,0,0,18,8.3,80.4,0,0,0,Fr,Jun-00,-3.92102
2876,Lydell Geffrard,Troy,SB,4,1.4,46,25.2,16.7,7.2,21.9,0,29.2,0,0,16.7,Jr,8-Jun,-7.72284
2877,Graham Ike,Wyoming,MWC,32,76.2,102.2,35.3,50.9,10.7,24.2,10.4,17.7,1,1.1,47.9,So,9-Jun,0.0750228
2878,Andre Jackson,Connecticut,BE,33,71.5,102.7,15.7,48.6,5.1,20.9,18.5,26.2,2.2,2.4,34.4,So,6-Jun,3.58517
2879,Jalen Dalcourt,Louisiana Lafayette,SB,27,35.4,102.3,19,46.5,2.2,8.3,5.6,13.8,1.8,1.7,27,Jr,1-Jun,-0.644245
2880,Liam Lloyd,Grand Canyon,WAC,15,4.3,55,20.7,28.6,2.2,14.8,3.7,34.5,2.1,1.2,21.4,So,5-Jun,-1.97649
2881,Chance McMillian,Grand Canyon,WAC,29,45.7,100.8,18.1,43.7,4,10.6,14.7,18.6,0.4,2.4,20.7,So,3-Jun,2.08912
2882,RJ Duhart,Appalachian St.,SB,21,22.5,111.4,8.5,52.1,8.5,12.7,4,23.2,6.1,1.8,45.8,Jr,9-Jun,2.53421
2883,Xavion Brown,Appalachian St.,SB,5,4.6,89.1,16.3,66.7,2,6.4,18.4,39.8,2,4.3,22.2,So,3-Jun,4.10463
2884,Regin Larson,Charlotte,CUSA,7,0.9,0,12.5,0,0,0,0,0,0,0,0,Jr,6-Jun,-9.69125
2885,LaDamien Bradford,Louisiana Tech,CUSA,30,37.4,91.1,14.2,48.2,2.5,16.8,12.1,24.3,0.7,2.8,30.6,So,5-Jun,2.71806
2886,Jaxson Robinson,Arkansas,SEC,16,10.9,107.5,15.8,52,3.4,10.3,8,13,2.8,0.3,6,So,6-Jun,-1.12522
2887,Hayden Hefner,Texas A&M,SEC,28,19.4,93,18.5,46,4.9,6,10.6,21.7,0.8,3.1,19.5,So,6-Jun,0.956283
2888,Max Thorpe,Florida St.,ACC,5,0.8,0,22.2,0,0,23.7,0,52.7,0,5.8,50,Fr,3-Jun,-2.5406
2889,Isaac Spainhour,Florida St.,ACC,6,0.9,74.1,27.5,41.7,0,32.3,0,19.3,0,5.3,0,Fr,3-Jun,1.90438
2890,Tanor Ngom,Florida St.,ACC,20,19.7,111.6,21.4,64.2,10.9,14.9,3.5,24.4,7.5,1.4,50.7,Sr,2-Jul,0.704646
2891,Sardaar Calhoun,Texas Tech,B12,8,4.3,110.5,21.7,47.8,2,10.9,11.9,12.8,0,2.8,30.4,Sr,6-Jun,1.88378
2892,Quincy Ballard,Florida St.,ACC,18,6.8,106,11.1,70,11.9,16.7,2.1,24.7,15.8,1.4,60,So,Jul-00,3.3424
2893,Jonah Carrasco,IUPUI,Horz,17,29.4,83,15.7,42.3,9.5,12.9,3.9,24.3,5.1,1,67.3,Sr,9-Jun,-1.52798
2894,Nick Blake,Pacific,WCC,26,52.3,96,22,48.9,3.1,14.8,11.2,17,1.7,1.4,42,So,6-Jun,-0.846942
2895,Liam Sorensen,Idaho St.,BSky,26,52.7,89,23.5,45.2,2.6,15,23.4,26.2,0.4,1.1,36.7,Fr,4-Jun,-2.93045
2896,Gianmarco Arletti,Delaware,CAA,26,16.8,97.1,15.1,56.7,2.2,18.9,5.6,25.5,0.5,2.8,35.6,So,6-Jun,1.08141
2897,Brandon Egemo,LSU,SEC,5,0.7,0,16.3,0,0,0,0,38.6,0,6.3,200,So,Jun-00,0.235224
2898,Kam Farris,Robert Morris,Horz,23,47.6,101.4,17.2,51.5,0.2,6.7,9.4,16.3,0.7,0.7,19.3,So,3-Jun,-4.073
2899,Zool Kueth,Northern Illinois,MAC,30,38.3,92,15.2,40.1,4.7,9,3,15,3.5,1.3,30.2,Sr,7-Jun,-0.489825
2900,Adong Makuoi,Northern Illinois,MAC,30,42.1,94.7,20.6,53,10.2,12.9,3.6,20.7,2.7,1.4,46.2,Sr,9-Jun,-0.900718
2901,Teemu Suokas,Ball St.,MAC,3,1.2,33.2,27.6,20,0,23.8,12.9,43.1,0,0,0,So,2-Jun,-7.97618
2902,Josh Bryan,Ball St.,MAC,5,1.1,123.8,7.5,50,0,0,14,0,0,0,0,Jr,5-Jun,-4.94287
2903,Enoch Cheeks,Robert Morris,Horz,31,78.1,102.1,18.4,48.9,6.4,14.1,14.7,22.5,2.9,2.2,35.4,So,3-Jun,-0.939422
2904,Brady O'Connell,Old Dominion,CUSA,4,0.6,63.5,18.2,50,0,0,0,41.3,0,0,0,Fr,7-Jun,-5.70337
2905,Freddy Hicks,Tarleton St.,WAC,28,80.8,106,23,46.3,5,16,12.7,13.4,2.8,1.8,54.4,So,6-Jun,0.0553815
2906,Briggs McClain,Hartford,AE,29,31,97,22.7,46.6,5.9,12,7,11.2,0.8,0.7,16.1,So,4-Jun,-4.20804
2907,Devin Askew,Texas,B12,34,36.9,90,11.6,45.5,0.7,7.1,16,27.5,0.7,3.2,33.3,So,3-Jun,3.69887
2908,Brycen Long,Houston Christian,Slnd,25,74.6,116.8,15.5,54.9,2.1,7.2,15.5,15.3,1.3,2.2,29.9,So,2-Jun,-1.70299
2909,Xavier DuSell,Wyoming,MWC,29,61,96.1,14.4,46.2,0.6,8.9,5.6,12.8,0.4,1,15.2,So,4-Jun,1.13603
2910,Trey Phipps,Oral Roberts,Sum,28,50.6,111.5,18.6,51.4,1.7,9.8,8.9,11.6,0.5,1.5,24.3,So,2-Jun,-1.4059
2911,Moussa Cisse,Oklahoma St.,B12,29,47.2,105.3,20,55.9,15.2,21.3,3.6,19,11.1,1.2,62.2,So,10-Jun,3.57589
2912,Rasheed Browne,North Texas,CUSA,10,3.2,56.7,18.6,21.4,0,10,0,36.4,0,1.7,71.4,Jr,2-Jun,-0.991122
2913,Za-Ontay Boothman,Houston Christian,Slnd,12,19.9,70.2,22.8,33.3,0.6,13.9,14.2,25.5,1.1,1.9,31.8,So,1-Jun,-2.25483
2914,Tytan Anderson,Northern Iowa,MVC,29,18,91.8,14.3,48.8,8.9,21.7,0.8,18.1,1.2,3.4,36.6,So,6-Jun,1.20464
2915,Walker Kessler,Auburn,SEC,34,63,122.6,19,62.7,10.9,22.1,7,12.9,18.8,2.4,33.2,So,1-Jul,7.35645
