,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
1228,JaKobe Coles,TCU,B12,6,57.5,130.6,22.6,69.6,5.5,19.5,13.9,15,1.3,3.4,35.7,Jr,8-Jun,2.82387
1229,Emory Lanier,SMU,Amer,6,22.9,144.6,18.2,70,0,5.3,15.5,5.9,1.9,3.2,20,Sr,4-Jun,4.19426
1230,Zondrick Garrett,Texas A&M Commerce,Slnd,7,48.6,88.9,18.6,41,6.4,14,6.6,11.3,8.7,1.7,30.8,Jr,8-Jun,1.64684
1231,Connor Linke,Bradley,MVC,1,0.4,0,0,0,0,0,0,0,0,0,0,Sr,9-Jun,-1.37869
1232,Darius Hannah,Bradley,MVC,6,68.4,112.8,22,63.5,6.7,18.9,20,20.2,6,2.7,23.1,Sr,9-Jun,5.41008
1233,Viktor Rajkovic,Seattle,WAC,3,28.3,129.1,13.7,40,5.6,3.3,2.7,12.4,0,1.7,130,Jr,6-Jun,1.41116
1234,Kobe Sanders,Cal Poly,BW,5,80,102.6,27.6,46.5,2.6,10.5,10,9.6,0.8,1.9,23.9,Sr,8-Jun,-1.78935
1235,Dionte Bostick,Cal St. Northridge,BW,5,82.5,101.7,20.1,45.4,2.7,9.4,7.2,13.2,3.2,3.3,18.5,Jr,2-Jun,0.590799
1236,Dyson Koehler,Weber St.,BSky,4,66.7,82.5,17.7,32.8,2.4,10,4.3,6.7,0,1.2,24.1,Jr,7-Jun,-0.0427059
1237,Boden Skunberg,North Dakota St.,Sum,6,85.3,96.2,27.5,43.3,4.2,16.1,11,17,0,2,37.8,Sr,5-Jun,-1.59659
1238,Alston Andrews,Delaware St.,MEAC,8,60.3,85.7,13.8,32.5,9.7,23.1,11.3,22.2,3.1,0.8,22.5,Jr,10-Jun,-0.631498
1239,Sam Hines Jr.,South Florida,Amer,4,26.3,99,21.9,70,10.3,5.4,5.1,30.4,0,2.7,70,Jr,6-Jun,0.494411
1240,Derek Fountain,LSU,SEC,6,47.3,100.6,18.4,66.7,7.6,16.7,3.2,35.1,4.8,2,66.7,Sr,10-Jun,1.00104
1241,Darrion Trammell,San Diego St.,MWC,5,46,95.3,16,42,1,9.3,22.7,18.3,0,2.5,44,Sr,10-May,1.60759
1242,Isaiah Range,Alabama St.,SWAC,3,40.8,101.5,15.5,47,0.9,7.2,6.4,10.7,0,0,6.1,Sr,4-Jun,-3.95879
1243,Myles Stute,South Carolina,SEC,5,68.5,126.2,18.2,63.4,6.3,13.9,8.3,11.8,0.8,1.7,29.3,Sr,6-Jun,0.749907
1244,Duwe Farris,North Carolina,ACC,2,0.8,0,17.7,0,0,0,0,0,0,0,0,Sr,7-Jun,-8.91302
1245,Puff Johnson,Penn St.,B10,5,37.1,127.1,14.9,50,9.2,3.3,0,0,1,1.6,64,Sr,8-Jun,-1.20768
1246,Darius Maddox,George Mason,A10,6,79.2,111.6,20.4,51.6,3.9,8.6,11.9,14.4,0.6,1.3,14.1,Sr,5-Jun,-0.227354
1247,BJ McLaurin,Queens,ASun,7,61.4,119.4,17.5,50.9,4.5,21.4,8.2,7.3,0.6,0.3,37.7,Sr,8-Jun,-0.756445
1248,Gabe Wiznitzer,Ohio,MAC,6,38.4,86.7,16.7,50,5.3,21.2,8.5,28.7,8.4,0,44.4,Sr,11-Jun,1.58866
1249,Davonte Davis,Arkansas,SEC,7,79,94.1,16.6,39.7,3,12.1,12.7,13.1,0,1,25.4,Sr,4-Jun,-0.112419
1250,Isaiah Rivera,Illinois Chicago,MVC,6,80.4,121.9,20.7,66.9,1.9,9.9,7.6,15.7,1.6,0.9,26.2,Sr,5-Jun,0.597912
1251,Dre Davis,Seton Hall,BE,6,73.3,116.4,22.8,49.2,6.9,14.7,12.9,12.9,3,1.3,31.8,Sr,6-Jun,1.44485
1252,Bradley Colbert,Xavier,BE,2,1.1,0,0,0,0,0,0,0,0,0,0,Sr,2-Jun,-1.83497
1253,JJ Traynor,Louisville,ACC,6,60.4,114.1,19.1,57.7,6.3,12.7,1.6,11.8,0,0.8,26.9,Sr,8-Jun,-1.51159
1254,Matteo Picarelli,Temple,Amer,5,82.5,146,14.3,62.8,1.3,7.3,5,2.5,0,0.7,59,Sr,2-Jun,-1.5677
1255,Devontae Blanton,Eastern Kentucky,ASun,3,78.3,99.2,29.1,40.2,5.5,15.7,21.2,6,2,1.2,17.9,Sr,6-Jun,-1.69852
1256,Selton Miguel,South Florida,Amer,4,62.5,99.5,25.6,43.3,4.3,16.9,13.9,6.5,1.1,3.9,9.6,Sr,4-Jun,2.58561
1257,Aly Khalifa,BYU,B12,3,20.4,121.4,14.7,43.8,13.4,20.2,24.2,15.3,0,1.1,50,Jr,11-Jun,4.27458
1258,Tyler Brelsford,Bryant,AE,6,52.1,96.2,12.2,50,0.8,4.5,6,17.9,0.8,1.7,40.9,Sr,4-Jun,-0.672237
1259,Supreme Cook,Georgetown,BE,6,74.3,122,16.9,75.8,14.3,14.9,3.1,18.8,2.8,1.9,97,Sr,9-Jun,-0.0737094
1260,Connor Creech,Northern Colorado,BSky,4,24.8,107.7,5.5,50,2.7,9.6,4.3,0,0,0,25,Jr,6-Jun,-1.84247
1261,Tony Perkins,Iowa,B10,6,70,102,22.7,39.3,5.6,14.3,15.4,11.1,2.8,2.5,47.5,Sr,4-Jun,0.955082
1262,Jamahri Harvey,Presbyterian,BSth,6,48.4,96.3,17.2,40.8,1.7,11.6,6.4,7.1,1.7,0.8,47.4,Jr,4-Jun,-1.8443
1263,Duke Miles,High Point,BSth,5,78,138.6,25,64.2,0.7,6.7,29.7,11.5,1.4,1.4,25.4,Jr,3-Jun,-0.0590306
1264,Clarence Jackson,New Mexico St.,CUSA,6,42.8,75.4,18.8,26.7,7,16.1,5.7,14.3,0,3.7,30,Sr,7-Jun,-0.49002
1265,Jaden Seymour,East Tennessee St.,SC,5,75.5,104.5,21.8,66.3,6.2,18,18.7,31.1,0,1.9,35,Jr,8-Jun,-0.24023
1266,Jordan Geronimo,Maryland,B10,6,49.6,99,18.4,47.9,10.6,15.9,9.1,24.1,3.5,3,75,Jr,6-Jun,3.82651
1267,Max Brooks,UMass Lowell,AE,4,41.9,107.2,19.1,52.9,7.3,14.7,24,22.2,14,1.7,17.6,Sr,7-Jun,7.50733
1268,Chris Youngblood,South Florida,Amer,4,66.9,118.4,26.3,48.6,4,3.2,13.6,13.9,1,2.1,83.8,Sr,4-Jun,1.61417
1269,Terrance Williams II,Michigan,B10,7,78.6,120.7,15.7,56.1,4.9,11.9,5.6,13.1,1.4,1.8,36.8,Sr,7-Jun,0.903594
1270,Lamar Oden Jr.,Drexel,CAA,6,72.2,105,15.8,46.4,5.9,19.9,11.7,15.3,0.6,1.4,23.8,Sr,6-Jun,1.92203
1271,Zeb Jackson,VCU,A10,7,85,101.1,26.6,45.1,1.1,16.2,29.2,16.9,0.4,2.8,28.6,Sr,5-Jun,1.55638
1272,John Mikey Square,Cal St. Fullerton,BW,4,26,66.6,4.7,0,4.3,13.7,0,46.9,4.6,1.1,0,Jr,6-Jun,1.84788
1273,Christian Turner,Texas St.,SB,7,73.9,102.9,14.1,53.8,2.5,14.7,4.9,21.9,0,1.1,52.5,Jr,7-Jun,0.204428
1274,Nick Boyd,Florida Atlantic,Amer,3,31.3,120.1,20.6,48.3,0,12.8,22.3,3.7,0,4.6,13.3,So,3-Jun,5.60665
1275,Tyler Patterson,Montana St.,BSky,5,96.6,131.1,12,72.5,1.2,9.5,4.3,10.5,0.6,1.2,5,Jr,8-Jun,-0.52837
1276,Ray'Sean Taylor,SIU Edwardsville,OVC,6,75.4,107.2,23.8,53.8,0.7,18,19.7,16.5,0,1.4,9.1,Jr,1-Jun,-0.826075
1277,Francesco Borra,UC Davis,BW,1,4.4,76.3,32.1,50,0,0,0,26.6,0,0,0,Jr,Jul-00,-3.43495
1278,Dwayne Koroma,UT Arlington,WAC,5,65,101.9,14.6,57.9,10.5,12.2,12.9,26.6,0.7,1.7,78.9,So,8-Jun,0.566292
1279,DJ Nussbaum,VMI,SC,5,56.5,126.2,14.9,70.4,4.9,8.6,7,19.6,0.9,0,14.8,Sr,9-Jun,-0.648352
1280,Bryce Johnson,Northeastern,CAA,4,6.1,97.1,15.3,50,15.3,0,0,23.1,0,0,0,Sr,6-Jun,-6.38918
1281,Max Shulga,VCU,A10,7,83.9,123.8,23.2,58.8,0.6,14.6,29.3,17.5,0.9,1.5,55.9,Sr,5-Jun,1.73816
1282,Grant Nelson,Alabama,SEC,6,64.2,131.4,23.2,51.8,6.7,23.2,13.5,12.1,8.2,1.1,53.6,Sr,11-Jun,3.08592
1283,Isaiah Pope,Fresno St.,MWC,3,28.3,80.2,18.9,45,4.2,10.9,0,20.6,0,2.9,5,Sr,5-Jun,0.502235
1284,Jaylin Jackson-Posey,New Mexico St.,CUSA,4,43.6,91.8,22.4,55.8,2.3,19.2,34.1,35.3,0,2.1,23.1,Jr,2-Jun,-0.940694
1285,Jayson Kent,Indiana St.,MVC,5,67.5,135,19.1,71.6,8,21.8,5.1,12.5,2,0.4,62.2,Jr,8-Jun,-0.946554
1286,Jamal West Jr.,Nicholls St.,Slnd,6,84.7,109.5,28.5,55.5,6.7,16.6,23.2,22.4,4.2,1.1,85.9,Jr,6-Jun,-0.212846
1287,AJ McGinnis,Lipscomb,ASun,7,68.2,116.9,19.6,62.7,2.4,8.6,6.6,11.6,0.5,0.9,9.9,Jr,4-Jun,-2.3011
1288,JaCobi Wood,Murray St.,MVC,4,89.1,118.3,19.8,62.2,0.7,13.1,22.6,17.9,0,2,34.1,Jr,2-Jun,0.853102
1289,Andre Weir,Florida Gulf Coast,ASun,5,27.9,132.5,21.8,54.5,25.2,15.7,7.2,0,7.5,3.7,45.5,Jr,10-Jun,0.172978
1290,Kadary Richmond,Seton Hall,BE,6,75,101.4,26.7,47,4.3,18.7,24,22.7,2.2,4.5,34.3,Sr,6-Jun,4.28062
1291,Even Brauns,Iowa,B10,1,1.3,200,8,100,0,64.3,0,0,0,0,0,Sr,9-Jun,6.56316
1292,Hollman Smith,James Madison,SB,2,1.6,152.6,23.5,83.3,0,0,0,0,0,0,0,Sr,Jun-00,-0.982883
1293,Kerwin Walton,Texas Tech,B12,5,18.8,92.6,10.5,30,2.6,9.5,0,0,0,0,20,Sr,5-Jun,-0.497758
1294,Dwon Odom,Georgia St.,SB,6,59.6,129.3,20.4,54.2,7.1,14.7,30.8,9.5,1.5,0.8,22.9,Jr,2-Jun,1.05817
1295,Edoardo Del Cadia,Detroit,Horz,6,75.4,91.5,24.6,55.7,5.6,21.4,20.8,33.7,1.2,2,45.5,Sr,8-Jun,-0.620614
1296,Jhaylon Martinez,UC Riverside,BW,5,34,63.4,22.7,33.3,5.8,16.6,0,19.5,0,0,0,Jr,11-Jun,-3.69628
1297,Tre Coleman,Nevada,MWC,4,70,117.2,15.6,50,3.1,7.9,14.2,15.7,1.1,3,54.2,Sr,7-Jun,3.94251
1298,Marcus Williams,San Francisco,WCC,6,80.8,101.8,26.3,50.6,2.6,9.7,15.8,18.7,1.9,3,6.7,Jr,1-Jun,1.06263
1299,Ronald Polite III,George Mason,A10,6,61.3,92.3,19.8,43.8,0.9,4.9,22.1,25.6,0.7,1.3,10,Sr,2-Jun,-1.25396
1300,Mekhi Gray,NJIT,AE,5,78,83.3,20.4,39.5,2.1,10.3,17.8,21.8,2,1.9,60.5,Sr,4-Jun,-2.04352
1301,Dalton Banks,Illinois St.,MVC,5,77,91.8,21.4,41.7,1.9,9.8,18.6,17.4,0,2.6,41.7,Sr,2-Jun,1.10699
1302,Kaleb Thornton,Akron,MAC,5,40.5,95.7,17.5,65.6,0,11.2,19.9,33.3,0,2.9,31.3,Sr,Jun-00,1.19364
1303,Will Pruitt,Lipscomb,ASun,7,70.4,108.7,19.9,50,1.7,12.8,25.8,18.1,0,1.9,34.6,Jr,3-Jun,-0.574146
1304,Braden Lamar,Western Illinois,OVC,5,29.2,59.9,13.5,33.3,2.8,7.4,5.8,23.3,0,2.4,66.7,So,5-Jun,-2.38635
1305,Townsend Tripple,BYU,B12,5,7.9,126.3,22.6,25,11.5,15.7,6.9,12.8,0,5.8,200,Fr,8-Jun,6.84707
1306,Marcus Niblack,Jacksonville,ASun,5,65,90,27.2,56.5,0.9,10.5,14,28.3,0.9,3.4,39.1,Sr,2-Jun,-0.3007
1307,Corey Walker Jr.,South Florida,Amer,4,49.4,118.4,14.2,50,8.2,17.1,7.2,9.9,4.2,1.4,56.3,Jr,8-Jun,2.52685
1308,Darnell Brodie,Drake,MVC,5,61.5,132.4,23.4,69.4,14.7,18.2,14.6,18.5,2,1.4,44.4,Sr,10-Jun,1.28246
1309,Jadrian Tracey,Oregon,P12,6,50.8,104,19.1,52.6,4.3,16.8,8.3,16.5,0,2.3,25.6,Jr,5-Jun,0.548601
1310,Shahada Wells,McNeese St.,Slnd,4,87.5,119.1,31.3,55.7,4.3,10,24.3,10.4,1.2,6.1,31.1,Sr,Jun-00,3.26848
1311,Vladislav Goldin,Florida Atlantic,Amer,6,57.1,137.4,24.4,72.7,12.4,18.7,7.1,12,9.6,2.5,77.3,Jr,1-Jul,5.3094
1312,Rongie Gordon,Kennesaw St.,ASun,5,58,99.8,11.4,45.5,6,19.1,7,22.9,6.2,3.5,18.2,Sr,8-Jun,2.18151
1313,Caleb Lohner,Baylor,B12,5,32.5,120.2,9.8,33.3,13.1,11.5,6.7,8.6,1.4,1.7,44.4,Sr,8-Jun,0.673152
1314,Otis Frazier III,UTEP,CUSA,5,63,108,17.6,43.2,7.9,10.8,13.6,10,1.8,2.2,32.4,Jr,6-Jun,1.3843
1315,Kaleb Scott,Presbyterian,BSth,7,47,103.5,18.7,66.2,4.4,19.9,4.5,24.7,1.8,0.8,41.2,Jr,6-Jun,-0.494728
1316,Nana Antwi-Boasiako,Stephen F. Austin,WAC,5,40.5,122.1,17.2,82.4,5.1,11.4,6.5,27.6,5.2,0.7,58.8,Jr,9-Jun,1.53391
1317,Isaac Lindsey,Wisconsin,B10,5,11.4,99.8,16.2,38.9,3.8,4.3,11,11.8,4.1,1.9,11.1,Jr,4-Jun,0.0965517
1318,Nicholas Gazelas,Prairie View A&M,SWAC,5,93,90.9,15.6,44.4,0.5,5.5,6.9,9.4,0,1.2,4.8,Sr,4-Jun,-1.33432
1319,Jay Pal,San Diego St.,MWC,6,23.6,98.2,19.3,37.5,9.5,10.9,18.8,14.8,3.8,1,37.5,Sr,9-Jun,1.24256
1320,Marcellus Brigham Jr.,Jacksonville St.,CUSA,6,65.7,81.3,20.4,30.5,7.4,17.5,3.5,23.4,0,2.2,61,Jr,7-Jun,-1.31991
1321,Brandon Angel,Stanford,P12,5,47.6,120,17.4,75,2.5,13.8,9.2,23.2,2.1,1.2,41.2,Sr,8-Jun,1.14767
1322,Sheldon Edwards,Loyola Chicago,A10,4,9.2,101.4,11.7,50,0,14.5,0,0,0,0,0,Sr,4-Jun,-3.35685
1323,Gediminas Mokseckas,Campbell,CAA,6,68.2,98.3,18.2,48.6,1.7,9.6,21.8,19.3,0,0.8,41.7,Sr,4-Jun,-2.26736
1324,Kobe Williamson,Seattle,WAC,6,60.8,118.7,23.2,63.5,7.9,24.2,11.8,17,10.9,3.2,32.7,Jr,8-Jun,6.19138
1325,Daylan Hamilton,IUPUI,Horz,3,11.5,65.7,21.6,16.7,4.8,10.7,7.5,24.3,0,7.9,66.7,Sr,3-Jun,2.09852
1326,Isaiah Richards,Gardner Webb,BSth,5,37.1,125.3,16.1,80,8.5,18.3,0,19.2,0,1.5,73.3,Jr,10-Jun,2.01026
1327,Quinn Strander,Nicholls St.,Slnd,3,2.7,106.2,18.5,50,0,0,0,0,0,0,0,Sr,10-May,-4.62611
1328,Mylyjael Poteat,Virginia Tech,ACC,7,33.9,132.8,18.6,76.2,13.2,9,13.4,16.6,2.6,1.8,66.7,Sr,9-Jun,1.65256
1329,Ileri Ayo-Faleye,Vermont,AE,5,46.5,105.2,17.8,37.5,12.5,18.8,5.8,11.2,2.5,0.7,55,Jr,8-Jun,-1.38507
1330,Szymon Zapala,Longwood,BSth,6,40.4,130.4,21.2,68.3,20.5,16.6,4.9,19.2,6.6,0,33.3,Sr,Jul-00,0.601644
1331,Austin Harvell,Alabama A&M,SWAC,2,11.5,53.1,18.6,50,4.3,22.3,25.8,63.2,5.8,2.4,0,Jr,6-Jun,-0.5489
1332,Kiyron Powell,Southern Indiana,OVC,6,35.4,96.9,19,56.5,10.3,15.8,5.2,24.9,8.5,0,17.4,So,8-Jun,0.417848
1333,Jayden Stone,Detroit,Horz,6,89.6,107.5,29.8,54.3,3,18,13.4,12.2,0,2.5,21.9,Sr,4-Jun,-2.30645
1334,Daniel Batcho,Louisiana Tech,CUSA,3,53.1,129.2,20.2,59.3,14,18,8.8,3.5,8.7,1.4,44.4,Jr,11-Jun,2.51088
1335,Tibet Gorener,San Jose St.,MWC,6,86.3,97.6,20.9,46.3,4.2,11,2.9,12.7,1.5,1.2,25,Jr,9-Jun,-0.530351
1336,Max Klesmit,Wisconsin,B10,7,59.6,117.1,13.6,52.7,0.7,9.1,6.4,13.5,0,2.2,27,Jr,4-Jun,2.41186
1337,Sam Godwin,Oklahoma,B12,6,40,143.9,23.8,68.2,34.6,13.6,10.3,12.5,9.1,3,104.5,Sr,10-Jun,4.05563
1338,Nick Pringle,Alabama,SEC,6,36.3,131.7,18.1,80,19.4,16.2,1.9,13.7,3.6,1.3,75,Sr,10-Jun,-0.240718
1339,Luke Champion,Arizona,P12,3,2.5,23.9,21.2,0,18.5,0,0,0,0,8.7,0,Sr,8-Jun,-6.85455
1340,Kyler Filewich,Wofford,SC,6,64.5,104,19.8,56.4,12.2,22.2,18.5,19.2,3.6,1,51.3,Jr,9-Jun,0.022058
1341,Luke Kasubke,Illinois St.,MVC,5,35.5,76.6,18.3,40.5,1.4,11.4,6.3,26.3,0,0,9.5,Sr,5-Jun,-1.70485
1342,Myles Tate,Appalachian St.,SB,5,42,97.2,26.5,40.9,5.2,12.2,23.9,17.9,1.3,4.7,27.3,Sr,Jun-00,3.3269
1343,Kareem Watkins,Kentucky,SEC,2,0.8,235.9,7.4,0,0,0,59.5,0,0,0,0,Sr,8-May,0.154988
1344,Dominick Harris,Loyola Marymount,WCC,6,61.7,105.9,23.4,57.7,4.2,14.3,12.2,21.8,0.6,1.6,21.2,Jr,3-Jun,-0.286402
1345,Nimari Burnett,Michigan,B10,7,75.4,107.3,16.7,50,3.4,14.4,11,16,1.9,1.6,11.1,Sr,4-Jun,1.07752
1346,Devin Butler,VMI,SC,5,45.5,116.6,7.4,42.9,6.1,8.5,5.2,0,1.2,2.4,0,Sr,2-Jun,0.365993
1347,RJ Davis,North Carolina,ACC,6,78.8,112.5,25.8,48.9,1.2,9,16.3,12.3,0,1.5,25.6,Sr,Jun-00,0.742935
1348,Devon Hancock,Louisiana Monroe,SB,4,43.1,87.5,15.7,40.6,1.5,8.2,19,23,2.2,3.6,18.8,Jr,3-Jun,0.355066
1349,C.J. Wilcher,Nebraska,B10,7,45,122.9,15.6,54.3,4.5,5.3,11.7,8.9,2.4,0.9,22.9,Jr,5-Jun,1.4438
1350,Dylan Cardwell,Auburn,SEC,5,39.5,121.6,18.4,66.7,17.8,13,17.8,26.8,10,2.8,60,Sr,11-Jun,6.98249
1351,Alex Merkviladze,Loyola Marymount,WCC,6,56.3,98.3,21.8,46.4,6.4,19.8,9.2,13.8,1.4,1.3,47.6,Sr,8-Jun,-0.0968556
1352,Atin Wright,Drake,MVC,5,77.5,105,22,48.2,1.7,6.8,10.4,13.9,0,2.2,23.2,Jr,1-Jun,-0.808823
1353,Isiah Warfield,Howard,MEAC,3,30.3,103.2,13.1,40.9,4,15.1,6,28.3,0,1.9,118.2,Sr,5-Jun,-1.46267
1354,Dericko Williams,Old Dominion,SB,2,18.8,17.6,12.2,0,7,11.2,0,15.9,9.1,0,16.7,Sr,7-Jun,-3.83334
1355,Jeff Woodward,Colgate,Pat,6,53.3,75,18.7,36,5.5,12.6,18.3,30.8,2.8,1.4,36,Sr,11-Jun,0.988552
1356,Kyle Jenkins,Lafayette,Pat,6,81.3,96.8,15.3,49,2.3,13.9,12,13.8,1.7,1.5,22.9,Sr,7-Jun,-0.337587
1357,Mikeal Brown-Jones,UNC Greensboro,SC,6,66.3,127.7,28.7,64.4,9.3,21,7.4,9,4.7,1.1,56.1,Sr,8-Jun,0.601271
1358,Sam Thomson,Colgate,Pat,6,44.6,98,18.3,50,6.5,15,11.4,25.2,2.3,0,70,Sr,9-Jun,-0.553818
1359,Frantisek Barton,Mount St. Mary's,MAAC,5,26.7,89.8,15.7,50,10,14.9,10.6,26.7,6.3,2.1,8.3,Sr,7-Jun,2.07371
1360,Ace Baldwin Jr.,Penn St.,B10,7,79.6,101.4,24.2,43.5,1.4,6.7,19.6,14.3,0.9,3.7,37.6,Sr,1-Jun,1.52519
1361,Jon Brantley,Lafayette,Pat,3,15.4,72.3,28.2,30,6.1,9.6,13.6,5.6,0,3.2,10,Sr,3-Jun,-2.73596
1362,Deuce Turner,San Diego,WCC,6,64.2,103.5,26.1,49.3,0.7,8.2,16.5,13.8,0.7,2.5,26.1,Jr,2-Jun,0.136548
1363,Joshua Reaves,Mount St. Mary's,MAAC,5,70,79,15.9,44.9,0,6.5,3.9,27.5,0.8,0.4,5.1,Sr,4-Jun,-2.87781
1364,Quinton Mincey,UMass Lowell,AE,4,43.1,85.9,16.7,57.1,7.1,24.3,9.8,29.5,3,0.8,28.6,Sr,7-Jun,1.07442
1365,Dyondre Dominguez,Arkansas St.,SB,6,75.4,103.5,21.8,48.6,7.8,27,11.8,16.6,2.3,0.6,20,Jr,9-Jun,-0.700741
1366,Amir Nesbitt,Hampton,CAA,6,67.5,82.9,11.2,44,1.4,7.1,13.5,29.5,0,3.9,8,Jr,1-Jun,0.226601
1367,Albe Evans,Fordham,A10,2,1.6,0,17.5,0,0,0,0,0,0,0,0,Sr,11-May,-9.74208
1368,Josh Adoh,Bucknell,Pat,8,27.2,85.9,19.9,40,5.5,19.5,8.3,13.8,1.5,4.8,32,Sr,4-Jun,1.58414
1369,Andre Screen,Butler,BE,7,31.8,120.2,26.4,74.1,19.1,28,0,23.9,1.2,0.6,66.7,Sr,1-Jul,0.376628
1370,Dakota Leffew,Mount St. Mary's,MAAC,5,88.1,85.7,27.4,36.3,0.6,7.1,14.7,17.3,1.3,1.9,33.8,Sr,5-Jun,-1.78164
1371,Javohn Garcia,McNeese St.,Slnd,4,76.3,96.3,19.4,40.5,2,13.5,3,5.5,0,2.1,35.1,Jr,3-Jun,-2.35601
1372,DaJion Humphrey,Bowling Green,MAC,7,70.7,115.2,15.9,65.6,0.6,8.3,10.7,19.9,0,1.1,22.9,Sr,4-Jun,-0.73986
1373,Louth-M Coulibaly,Holy Cross,Pat,7,35,96.4,23.2,53.8,8.5,16.9,16.9,21.6,4.3,1.3,46.2,Sr,9-Jun,-0.130956
1374,Judson Martindale,Pacific,WCC,7,66,110,19.3,54.9,1.9,8.1,10.6,10.5,1.1,0.9,34.4,Sr,7-Jun,-0.648855
1375,Miles Brewster,Boston University,Pat,5,63.5,108.3,17.5,45.2,1.6,14.9,25,10.6,0,5.5,38.7,Sr,3-Jun,4.43513
1376,Jalin Sinclair,Lehigh,Pat,5,61.5,94.6,19.5,45.8,0,11.3,25.2,20.3,0,2.6,19.4,Sr,10-May,-0.765946
1377,RJ Johnson,Charleston Southern,BSth,4,81.9,96.5,28.3,44.2,0,4.9,22.9,24.2,0.8,1.4,55.8,So,1-Jun,-3.45815
1378,Bo Montgomery,Holy Cross,Pat,7,79.3,85.1,23.6,43.4,5.3,13.8,20.9,24.6,0,0.8,32.8,Sr,5-Jun,-3.84487
1379,Michael Rabinovich,Holy Cross,Pat,2,1.8,81.4,38.5,33.3,0,0,0,0,0,0,66.7,Sr,10-Jun,-7.82875
1380,Colin Smalls,American,Pat,6,49.8,92.2,21.2,45.1,5.6,7.5,3.3,18.7,0,2,22,Sr,2-Jun,-3.48143
1381,Johnny O'Neil,Santa Clara,WCC,7,63.9,97.6,16.2,49,1.9,16.5,11.8,19.8,4.8,1.3,1.9,Jr,10-Jun,2.06174
1382,Matt Rogers,American,Pat,6,64.5,99.9,29.4,52.1,5.8,21.4,10.7,18.2,2.3,3.8,32.9,Sr,9-Jun,-0.297769
1383,Chris Gleaton,American,Pat,1,0.8,78.6,20,75,0,65.2,0,0,0,30,100,Sr,3-Jun,29.4376
1384,Eric Sondberg,Lafayette,Pat,6,57.1,114.3,14.8,66.1,5,14.7,11.7,23.2,1.6,0.4,28.6,Sr,7-Jun,-1.68019
1385,Abe Johnson,Army,Pat,6,37.9,106.4,20.2,45,13.3,17.3,25.5,13,2.7,2,85,Sr,8-Jun,1.48857
1386,Andrew Patnode,Boston University,Pat,5,13.5,16.5,13.5,0,3.9,13.1,6.9,64.7,0,0,200,Sr,8-Jun,-4.07806
1387,Nehemie Kabeya,Washington,P12,1,0.5,0,0,0,0,97.2,0,0,0,0,0,Sr,10-Jun,6.13336
1388,Ryan Marcus,Massachusetts,A10,3,2.4,0,24.6,0,0,28.1,0,0,0,0,0,Sr,3-Jun,-14.1261
1389,Charlie Peterson,Army,Pat,6,54.2,74.7,28.9,38.5,9.3,31.9,17.7,22.3,0.9,1.9,43.8,Sr,9-Jun,-1.11834
1390,Jared Cross,Army,Pat,6,50.4,94.3,18,51.6,4.2,9.4,11.5,21.9,0,1.5,29,Sr,3-Jun,-1.11776
1391,Kwabena Davis,Army,Pat,6,44.6,74.7,18.3,35.3,2.8,12,4.4,12.2,1.1,2.8,20.6,Sr,3-Jun,-0.142872
1392,Alek Delev,Bucknell,Pat,2,0.6,0,0,0,0,0,0,0,0,0,0,Sr,Jun-00,-6.24615
1393,Jamir Watkins,Florida St.,ACC,5,64.9,114.2,26.3,56.3,4.5,19.5,29.9,18.2,1.5,3.6,50,Jr,7-Jun,3.93411
1394,Zach Lezanic,Army,Pat,1,0.8,0,0,0,0,0,0,0,0,0,0,Sr,Jun-00,-3.88258
1395,Alonso Faure,Loyola MD,Pat,6,44.9,87.2,22.8,47.1,8,26.7,7.9,24.4,3.5,0.5,35.3,Sr,10-Jun,-0.287112
1396,Matt Dove,Army,Pat,4,5.4,79.8,8.9,50,0,33,0,0,18.8,4.6,50,Sr,10-Jun,8.43517
1397,JT Tan,Lehigh,Pat,5,18,97.9,16.9,33.3,11.7,3.2,13.6,26.7,2.8,4.5,66.7,Sr,8-Jun,3.32876
1398,Dominic Parolin,Lehigh,Pat,5,70.5,89.2,24.7,43.5,7.5,18,14.4,15.6,0.7,0.8,3.2,Sr,9-Jun,-2.40992
1399,Jayshen Saigal,Lehigh,Pat,1,1.5,300,4.2,150,0,0,0,0,0,17.9,0,Sr,2-Jun,23.233
1400,Emmanuel Okpomo,Temple,Amer,4,10.5,50.3,7.5,100,0,5.2,0,74.9,0,0,0,Jr,10-Jun,-0.34974
1401,Lorenzo Donadio,American,Pat,6,66.9,119.4,17.7,54.2,6.3,14.3,20.7,12.5,2.2,3.7,8.3,Sr,4-Jun,1.37111
1402,Josh Banks,UNC Asheville,BSth,5,72.7,104.5,21.7,45.5,5.7,9,6,11.9,1.4,0.7,36.4,Sr,5-Jun,-1.73948
1403,Floyd Rideau Jr.,USC Upstate,BSth,5,36.5,56,18.4,15.6,3,16.9,19.3,26.7,0,0.8,18.8,Jr,5-Jun,-4.5605
1404,Garrett Tipton,Bellarmine,ASun,6,63.3,77.9,18.3,35.1,3.1,9.7,7.7,13,0.8,1.2,6.4,Sr,4-Jun,-2.60215
1405,Zac Jennings,Bellarmine,ASun,2,2.9,233.3,1.9,0,0,0,23.8,0,0,0,0,Sr,5-Jun,-3.24382
