,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
2662,DeeJuan Pruitt,SIU Edwardsville,OVC,27,65.2,103.3,21,51.2,8.6,24.1,10,22.6,1.5,1.3,55.1,So,8-Jun,-0.786781
2663,Kyree Brown,New Hampshire,AE,26,70.8,97.5,22.9,42.7,0.7,8.5,28.5,18.1,0.5,1.6,37.2,Jr,Jun-00,-1.05004
2664,DJ Patrick,South Florida,Amer,5,1.9,76.8,11.5,20,4.6,0,6.8,0,0,4.8,40,So,6-Jun,1.15572
2665,Souleymane Doumbia,TCU,B12,21,6.2,98.2,13.9,38.9,12.9,13.2,1.9,14,1.2,2.6,33.3,Jr,11-Jun,0.30071
2666,Connor Christensen,Dartmouth,Ivy,4,1.8,121.7,17.7,60,12.2,24.7,20.8,16.9,0,3,0,So,6-Jun,1.89059
2667,Ryan Cornish,Dartmouth,Ivy,24,66.3,94.5,26.2,47.5,2.2,14,18.8,20.5,0.9,2.5,33.6,So,3-Jun,-0.533266
2668,Romeo Myrthil,Dartmouth,Ivy,23,38.1,90.8,12.8,54.4,1.4,12.6,8.8,29.9,1.6,1.6,16.2,So,2-Jun,0.0293249
2669,Cade Haskins,Dartmouth,Ivy,14,29.6,80.2,16.1,45.6,0.7,13.6,8.5,24.9,1.4,0.9,3.8,So,6-Jun,-1.01616
2670,Di'Andre Howell-South,St. Francis NY,NEC,28,60.8,91.5,15.5,41.6,4.8,12,8.6,15.4,0.9,1.5,22.3,Fr,4-Jun,-1.76715
2671,Jason Simpson,St. John's,BE,3,0.3,0,0,0,0,0,0,0,0,13.6,0,So,10-May,11.6545
2672,Chris Daniels,North Carolina Central,MEAC,2,0.3,0,20,0,0,0,0,75.4,0,0,0,Fr,Jun-00,-20.5644
2673,RJ Noord,Elon,CAA,12,8.2,60.9,21.7,26.7,3.6,10.5,2,17,0,4.3,40,So,3-Jun,-2.30567
2674,Casey Jones,Eastern Washington,BSky,33,60.2,120.9,16.6,55.6,7.9,19.7,12.2,15.1,1.5,2,62.5,So,6-Jun,1.09189
2675,Harrison Ingram,Stanford,P12,33,69.5,100.8,25.4,46.7,7.9,17.5,26.4,19.4,2,1.6,33.6,So,7-Jun,0.730289
2676,Maxime Raynaud,Stanford,P12,33,56,106.1,20.9,56.5,10.1,23.1,8.5,18.8,3,1.4,15.6,So,1-Jul,-0.00959059
2677,Sam Sherry,Elon,CAA,30,58.3,109.6,19.3,58.1,7.7,13,4.6,16.1,4.2,1.2,46.9,So,10-Jun,-1.10757
2678,Adam Larson,Southeast Missouri St.,OVC,32,29.9,116.6,13.8,60,1.4,13.2,1.9,7.6,2.9,0.5,11.7,Fr,9-Jun,-1.15806
2679,Makai Richards,Pacific,WCC,18,8.8,108.1,6.7,62.5,6.4,12.9,3,30.6,3.1,0.5,12.5,Fr,10-Jun,0.224225
2680,Dale Bonner,Baylor,B12,29,41,113.6,15.2,52.1,1.5,6.2,24.7,23.6,0.6,4.2,54.3,Sr,2-Jun,3.60183
2681,Jordan Hawkins,Connecticut,BE,37,69.6,121.2,22.7,53.1,3.9,10.8,8.2,11.9,1.8,1.4,31.7,So,5-Jun,1.22205
2682,Rahsool Diggins,Massachusetts,A10,26,36.7,85.1,19.6,41.8,2.1,6,26,24,0.3,2.4,18.7,So,2-Jun,-0.289836
2683,Jorell Saterfield,Portland St.,BSky,29,83.6,97.1,20,45.4,3,12.5,5.9,9.1,0.6,1,18.1,Jr,4-Jun,-2.51742
2684,Bonke Maring,Houston Christian,Slnd,29,64.1,107.7,22.6,56.9,9.7,15.9,13.4,17.2,4.1,1.9,27.3,Sr,10-Jun,-1.75085
2685,Justin Harmon,Utah Valley,WAC,34,71.4,94.1,27.4,48.8,2.6,10.4,20,22.7,0.8,2.4,32.8,Jr,4-Jun,1.1085
2686,Marshall Kearing,South Alabama,SB,29,20.5,105.9,17.9,49.3,9.5,22.3,4.8,10,4.7,2,9.2,Jr,9-Jun,1.75867
2687,Brandon Weston,Rhode Island,A10,31,43.3,90.9,16.2,40.9,5.4,11.2,3.1,22.6,2.3,1.8,50,Fr,5-Jun,-0.0184017
2688,Erik Oliver,Tennessee Tech,OVC,24,42.9,89.3,15.2,44.9,1.3,12,8.4,14.5,0.4,1.2,9.6,Jr,1-Jun,-1.84779
2689,Parsa Fallah,Southern Utah,WAC,29,14.7,93.3,18.9,60.8,6.9,14.1,4,29.1,2.6,2.5,27.5,Fr,9-Jun,1.69401
2690,Niko Ruffin,Syracuse,ACC,4,0.6,43.4,28.4,25,0,13.6,0,25.8,0,7.3,0,So,10-May,-0.284469
2691,Zakai Zeigler,Tennessee,SEC,30,59.6,107.1,23.3,46.6,1.3,9.6,36.9,20.7,0.9,4.2,25.7,So,9-May,5.00327
2692,Mouhamed Sow,Saint Peter's,MAAC,31,55.7,88.6,16.2,43.3,11,15.8,4.4,23.8,4.5,1.9,22.8,Fr,9-Jun,-0.384344
2693,Clarence Rupert,Southern Illinois,MVC,32,39.2,103.7,19.7,63.7,8.6,19.3,9.1,19.3,2.7,1.7,41.9,So,8-Jun,1.55605
2694,Josh Valentine,Southern Utah,WAC,1,0.1,0,0,0,0,0,0,0,0,0,0,Fr,Jun-00,-4.47264
2695,Ariel Bland,UC Santa Barbara,BW,1,0.1,0,44,0,0,0,0,0,0,0,0,So,7-Jun,-18.078
2696,Ajay Mitchell,UC Santa Barbara,BW,33,86.6,117.3,26.2,53.6,1.3,8.8,29.7,14.6,0.9,2.3,49.7,So,5-Jun,0.319653
2697,Mitch Fischer,Navy,Pat,6,2.1,76.2,19.6,22.2,13.9,18.4,13.7,0,4.6,0,11.1,So,9-Jun,-3.02465
2698,Marchelus Avery,New Mexico St.,WAC,18,38.7,103.6,22.2,50,9.1,17.9,10.8,14.9,2,1.4,23.9,So,8-Jun,-0.952319
2699,Shakiru Odunewu,New Mexico St.,WAC,16,11,89.5,15.8,30.8,16,8.1,3.7,23.4,0,1.2,100,So,10-Jun,-2.43118
2700,Cole Anderson,UC Santa Barbara,BW,33,51.5,116.8,14.3,59.2,1,7.2,5.2,9.4,0.5,1.2,17.2,So,4-Jun,-0.991227
2701,Atiki Ally Atiki,BYU,WCC,31,33.9,96.5,16.4,50.6,10.5,16.1,6.1,27.7,8,1.6,53.1,So,10-Jun,2.92416
2702,Trey Stewart,BYU,WCC,25,18.1,74.7,14.6,30.8,4.5,9.9,11.6,21.8,2.5,3.7,15.4,So,2-Jun,2.92333
2703,Javon Small,East Carolina,Amer,18,47.3,107.3,25.8,48.3,2.8,13,35.6,22,0.7,2.1,45.9,So,2-Jun,0.573694
2704,RJ Felton,East Carolina,Amer,33,80.3,103.8,22.3,46.5,5.6,9.9,11.5,11.8,1.4,1.7,18.5,So,3-Jun,-0.302219
2705,Tay Mosher,Bryant,AE,8,3.4,45.2,14.1,20.8,0,11.3,0,10.4,0,2.9,0,So,8-Jun,-1.99215
2706,Christian Wright,Oregon St.,P12,19,21.9,78.1,14.5,19.2,1.4,6.7,14.4,12.6,0.4,1.8,48.1,So,3-Jun,0.542838
2707,Cam McDowell,Jacksonville St.,ASun,7,7.4,71.2,19.3,35.3,4.3,18.6,14.3,34.1,0,2.9,35.3,So,5-Jun,0.710357
2708,Alexis Reyes,Quinnipiac,MAAC,26,22.5,113,12.5,59.1,4,16,4.6,18,1.1,0.4,29.1,So,7-Jun,-0.597212
2709,Andy Barba,Duquesne,A10,3,0.6,73.3,21.6,25,13.5,43.2,0,0,0,0,0,So,6-Jun,-5.5394
2710,David Kamwanga,Tennessee Martin,OVC,22,14.3,90.8,11,26.3,15.9,10.5,3.8,23.9,0.7,1.3,36.8,So,7-Jun,-2.42044
2711,Dylan Pumpian,Tennessee Martin,OVC,2,0.3,0,26.2,0,0,0,0,0,0,0,0,So,1-Jun,-13.6426
2712,Lee Hatcher,UT Rio Grande Valley,WAC,1,0.2,0,0,0,0,0,0,0,0,0,0,Fr,Jun-00,-3.72595
2713,Anders Nelson,William & Mary,CAA,31,75.7,110.2,21.7,56.9,0.9,11.2,31.7,22.2,0,1.6,25.4,Sr,1-Jun,-1.73573
2714,Parker Bjorklund,St. Thomas,Sum,26,55.3,112.3,28.5,54.5,8.4,16.8,11.6,10.7,1.8,0.8,37.2,Sr,6-Jun,-2.03124
2715,Riley Miller,St. Thomas,Sum,31,79.4,122.9,15.9,55,1.2,7.6,8.7,8,0.3,1.2,40.7,Sr,3-Jun,-1.61994
2716,Nate Barnhart,Wyoming,MWC,20,18.4,111,12.4,63.5,5,15.9,5.5,22,4.8,1.4,18.9,Fr,Jul-00,1.43748
2717,Ben Bowen,Denver,Sum,21,19.5,81.5,12.8,41.9,2.2,10.5,12.1,34.3,0.5,1.7,45.2,Fr,5-Jun,-0.849661
2718,Trazarien White,UNC Wilmington,CAA,32,80.9,98.3,26.7,48.8,5.5,17.7,13.4,19,0.8,1.9,55.8,So,6-Jun,0.22412
2719,Jamarii Thomas,UNC Wilmington,CAA,32,47.7,90.2,26.3,41.3,3,11.5,24,22.3,0.6,2.2,40,So,Jun-00,-0.367051
2720,Jalen Breath,UNC Greensboro,SC,21,11.8,80.4,19.4,41.9,12.5,14.3,2.7,26.1,0,1.3,48.4,Fr,8-Jun,-1.21204
2721,Dean Gabrelcik,UNC Asheville,BSth,9,2.5,98.6,21.6,40,0,13.5,12.4,0,0,0,6.7,Fr,4-Jun,-4.22109
2722,Yaw Obeng-Mensah,UMBC,AE,31,57.1,105.5,20,49.8,8.4,23.9,8.7,13.2,2.4,2.1,28,Sr,7-Jun,-0.626617
2723,Nika Metskhvarishvili,Louisiana Monroe,SB,3,7.1,59.1,29.6,26.5,5.3,14.3,8,24.2,4.1,3.6,29.4,Jr,8-Jun,-1.14966
2724,Josh Baker,Grand Canyon,WAC,29,46.2,94.2,18.4,47.7,1.4,10.9,18.7,25,1.3,1.7,21.3,Jr,4-Jun,0.140734
2725,Khamari McGriff,UNC Wilmington,CAA,16,5.4,134.2,11.1,80,10.6,10.7,9.6,15.7,7,1.8,20,Fr,8-Jun,2.47784
2726,Jarius Hicklen,North Florida,ASun,29,82.5,106.5,20.7,50.8,1.7,9.8,16.9,16.2,0.1,1.6,27,Sr,3-Jun,-2.42504
2727,Max Hrdlicka,North Florida,ASun,6,3.9,45.6,22.4,25,5.1,7.3,3.6,45.3,0,1.3,30,Fr,6-Jun,-5.14189
2728,Brandon Rasmussen,North Florida,ASun,5,1.4,128.5,23.5,50,14.6,27.9,27.3,0,0,0,0,So,4-Jun,-0.486578
2729,Darrius Washington,New Orleans,Slnd,23,10.9,89.7,17.2,64.3,10.5,6.4,4.4,29.1,0.8,2.1,42.9,So,8-Jun,-2.05028
2730,To Randriasalama,Northeastern,CAA,15,4.1,49.4,16.9,27.3,2.3,2.4,3.8,35.3,2,0,18.2,So,3-Jun,-5.29528
2731,Will Tschetter,Michigan,B10,27,20.9,96.7,14,54.1,5.7,9.4,6.1,24.8,1.4,0,34.7,Fr,8-Jun,0.69374
2732,A.J. Lopez,New Hampshire,AE,8,4.9,92.9,20.6,45.2,1.9,6.4,0,0,3.8,0,28.6,Fr,5-Jun,-2.08695
2733,Jamond Vincent,New Orleans,Slnd,26,49.5,104,18.2,49.3,8.2,19.2,12.6,17.2,2.2,1.5,44.4,Fr,4-Jun,-1.17482
2734,Dontrez Styles,North Carolina,ACC,15,6.7,90.9,14.7,44.7,4.9,12.3,3.9,21.7,1.1,0.6,31.6,So,6-Jun,-0.87489
2735,Ben Ackerley,Arizona,P12,4,0.4,39.8,18.1,0,24.2,0,0,0,0,0,0,So,1-Jun,-9.24652
2736,Adama Bal,Arizona,P12,26,15.3,101.1,15.9,51,2.8,10,10.3,21,0.5,1.8,33.3,So,7-Jun,0.607987
2737,Shane Nowell,UNLV,MWC,17,22.2,98.9,17.4,43.7,6.3,16.3,7,13,1.4,2.5,24.1,So,6-Jun,0.414826
2738,Taran Armstrong,Cal Baptist,WAC,31,74.8,97.5,26.4,50.2,1.8,15.3,35.5,25.3,0.7,1.3,44.7,So,6-Jun,0.399935
2739,Will Menaugh,Arizona,P12,3,0.4,200,10.1,100,0,40.6,0,0,20.6,0,0,So,10-Jun,11.1314
2740,Keanu Rasmussen,Cal Baptist,WAC,8,1.2,73.5,12.7,50,0,7.7,0,31.7,0,0,0,So,2-Jun,-3.32104
2741,Scotty Washington,Cal Baptist,WAC,26,21.4,95.7,24.5,48.2,0.4,6.9,11.6,13.9,0.4,0.5,14.9,So,4-Jun,-1.8874
2742,Jason Nelson,Richmond,A10,32,65.1,88.8,20.5,43.2,1.7,8.2,15,19.5,0.1,1.7,31.5,Fr,10-May,-0.421305
2743,Malcolm Dread,Richmond,A10,3,0.4,0,15.6,0,0,39.6,0,0,0,0,0,Fr,4-Jun,-2.49465
2744,Liam Weaver,Richmond,A10,2,0.2,0,0,0,0,0,0,0,0,0,0,So,2-Jun,0.267977
2745,Tyler Rice,William & Mary,CAA,22,20.4,79.6,22.1,42,0,6.9,10.8,24.1,0.4,1.5,17.3,So,1-Jun,-3.48916
2746,Carlos Stewart,Santa Clara,WCC,32,78.6,107.7,23.5,52.1,1.4,7.3,14.3,17,0.5,3.1,29.2,So,1-Jun,1.42566
2747,Jack Stefanski,Western Michigan,MAC,5,1.5,59.5,3.1,0,0,0,9.6,0,0,0,0,Fr,6-Jun,-3.15788
2748,Julian Lewis,Miami OH,MAC,23,43.9,94.2,15.9,47.4,5.4,11.2,13.4,24.9,1.1,1.7,38.1,So,6-Jun,-1.35512
2749,Owen Lobsinger,Western Michigan,MAC,26,21.3,102.5,18.6,51.9,12.2,17.3,8.2,24.4,1,1.8,46.2,So,9-Jun,-2.15765
2750,Gus Etchison,Western Michigan,MAC,8,6,74.4,14.3,31.3,1.7,7.2,25.7,43.9,1.7,1.8,25,So,11-May,-3.08423
2751,Kevin Davis,Bethune Cookman,SWAC,30,76.3,99.3,20.9,48,5.6,19.4,8.9,15.2,1.8,2.1,29.5,Sr,6-Jun,-1.84561
2752,Justice Williams,LSU,SEC,23,27.4,85.5,16.9,36.6,2.8,7.7,18.7,20.6,0.3,1.5,25.6,So,4-Jun,-0.608439
2753,Mike Meadows,Portland,WCC,20,46.8,107.8,18.3,50.3,1.1,9.1,14.3,12.7,0.2,1.1,36.1,Jr,2-Jun,-1.54336
2754,Darrius Miles,Western Kentucky,CUSA,8,1.6,74.8,17.9,33.3,11.5,0,0,0,0,0,33.3,Jr,10-Jun,-5.27774
2755,Dan Conlan,Penn St.,B10,6,0.8,0,12.3,0,0,9.5,0,0,0,5.2,0,Sr,4-Jun,-0.847424
2756,Ishaan Jagiasi,Penn St.,B10,2,0.2,0,0,0,0,0,51.3,0,0,0,0,Sr,1-Jun,-1.5259
2757,Julien Soumaoro,Gardner Webb,BSth,28,63.9,104.8,17.8,51.3,1.3,9.7,14.9,18.3,0.5,2.5,26.7,So,11-May,0.932137
2758,Brendan Mykalcio,Gardner Webb,BSth,4,0.9,49.6,28.9,25,0,45.3,0,18.9,0,0,75,So,7-Jun,-5.39448
2759,Ademide Badmus,Gardner Webb,BSth,29,18,86,19,55,13.1,18.2,6.5,29.7,4.1,1.1,52.5,So,7-Jun,0.58319
2760,Erik Reynolds II,Saint Joseph's,A10,33,87.1,114.6,25.7,53.4,1.9,8.1,16.6,13.9,1.4,2.1,32.9,So,2-Jun,-0.054551
2761,Kacper Klaczek,Saint Joseph's,A10,25,58.9,101,14.8,51.3,4.5,15.1,11.6,23.4,4,1.8,29.7,So,8-Jun,1.53546
2762,Kobe Jerome,UC Riverside,BW,2,0.1,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,-3.50319
2763,Justin DeGraaf,UC San Diego,BW,23,22,114.1,14.3,60.4,5.2,10.7,4,18.3,0.4,1,37.5,So,7-Jun,-0.953961
2764,Francis Nwaokorie,UC San Diego,BW,27,78.8,111.9,20.1,56.5,8.3,15.7,7.2,14.9,2.6,2,30.6,So,7-Jun,-0.201447
2765,P.J. Edwards,UCF,Amer,19,9.2,101.6,15.6,45.7,7.5,9.5,10.8,15.2,0,1.9,0,So,4-Jun,1.11939
2766,Darius Johnson,UCF,Amer,25,55.4,100.1,21.7,44.6,2.6,9.3,27.8,22.1,0.3,4.3,21.6,So,1-Jun,3.19253
2767,Jasin Sinani,Campbell,BSth,27,29.7,90.5,12.6,44.4,2,8.5,4.4,17.7,1,0.8,21.1,So,3-Jun,-1.7505
2768,Shaun Walker,Alcorn St.,SWAC,19,10.2,99.1,16,48.5,10.4,8.6,3.3,14,1.9,1.3,24.2,Fr,8-Jun,-2.08391
2769,Johnathan Massie,McNeese St.,Slnd,33,76.9,92.7,22.5,41.1,4.2,13.9,17.6,24.9,0.3,2.5,40.4,So,6-Jun,-1.65394
2770,Isaiah Turner,South Carolina St.,MEAC,4,3.9,98.6,23.1,43.8,8.5,21.3,16,20,4.7,0,43.8,Jr,10-Jun,-1.38686
2771,Sebastian Forsling,New Mexico,MWC,20,9.2,113.4,12.3,69.2,11.4,14.2,3.8,29.4,7.9,1.8,84.6,So,Jul-00,3.06327
2772,Jacob Holt,Santa Clara,WCC,28,19.9,87.7,16.6,42.4,7.6,16.6,2.6,23.7,2.1,0.7,35.6,So,9-Jun,-0.0723971
2773,Brenton Knapper,Santa Clara,WCC,30,31.7,90.8,15,41.7,0.8,10.4,13.6,20.1,0.5,1.4,18.8,Fr,Jun-00,0.330711
2774,Coleman Lemke,Portland,WCC,8,1.2,117.8,23,66.7,0,7.7,0,16.4,0,0,33.3,So,8-Jun,-2.16342
2775,Tristian Jeffries,Robert Morris,Horz,3,0.5,0,6.8,0,0,19.9,0,0,0,0,0,So,6-Jun,-4.15501
2776,Matt Mayers,Robert Morris,Horz,20,20.9,120.8,16.6,59.6,9.8,19.3,5.5,13.8,2.4,2.3,56.1,Sr,8-Jun,1.21361
2777,Marquis Barnett,Presbyterian,BSth,30,78.7,95.2,18.6,50.6,4.6,15.2,11.9,22.2,2.6,2.4,25.4,So,4-Jun,0.0324405
2778,Camaron Tongue,Santa Clara,WCC,30,24.9,100.3,22.5,49.5,11.4,17.1,7,14,2,0.7,43,So,7-Jun,-0.960096
2779,Shemarri Allen,UMKC,Sum,27,78.4,102.7,28.8,43.7,5.3,11.8,19.7,14.6,1.3,3.4,43.9,Sr,4-Jun,0.991803
2780,Jamarion Sharp,Western Kentucky,CUSA,30,69.2,117.6,13,65,8.5,20.6,1.6,12,15.8,2,75.9,Sr,5-Jul,4.60493
2781,Shaqir O'Neal,Texas Southern,SWAC,19,7.4,47.3,13.1,12.5,0,10.5,10.2,30.1,1.1,0.6,50,Fr,7-Jun,-1.56762
2782,Tim Dalger,Tulsa,Amer,29,58.7,94.6,24.9,45.9,7.7,17.3,7.4,16.5,0.6,1.2,36.5,Jr,7-Jun,-2.06734
2783,Nikita Konstantynovskyi,Tulsa,Amer,2,0.9,200,3.5,100,0,21.4,0,0,0,0,0,Jr,10-Jun,0.37335
2784,Gavin Perryman,Texas,B12,11,2.5,47.6,13.9,16.7,3.1,12.3,7.7,21.6,0,4.5,0,Fr,1-Jun,3.60761
2785,AJ Allenspach,Army,Pat,7,3.1,78.4,12.6,40,13.5,12.3,4.3,36,0,0,0,So,8-Jun,-2.81856
2786,Nolan Naess,Army,Pat,11,5.8,65.6,9,22.2,3.6,11.6,2.2,18.1,1.6,1.6,33.3,So,8-Jun,-0.763631
2787,Patrick Lambey,UC Davis,BW,2,0.2,300,4.3,150,0,0,0,0,0,0,0,Jr,5-Jun,4.56341
2788,Isaiah Gray,Cornell,Ivy,26,52.5,114.8,19.1,57,4.5,12.2,11.4,13.3,0.4,2.8,38.8,Jr,3-Jun,-0.969692
2789,Chris Manon,Cornell,Ivy,26,50.7,108.9,27.2,57.5,6.2,14.2,20.8,22,2.8,6.3,45.1,Jr,5-Jun,2.77815
2790,Sean Hansen,Cornell,Ivy,26,51.6,114.8,23,55.9,8.4,16.7,23.6,17.6,2.4,2,27.9,Jr,9-Jun,-0.636945
2791,Augustas Marciulionis,Saint Mary's,WCC,34,38.5,106.7,22.6,47.3,1.7,8.3,19.8,16.4,0.9,2.1,55,So,4-Jun,2.53987
2792,Chris Howell,Saint Mary's,WCC,27,8,60.1,13.1,28.9,0,12.8,4.7,30.7,2.1,2.9,21.1,Fr,6-Jun,4.1019
2793,Stefan Todorovic,SMU,Amer,31,39.5,101.3,16.4,45.9,2.1,14.6,4.8,12,1.3,1.7,31,So,8-Jun,0.0233212
2794,Tyler Lundblade,TCU,B12,9,1.7,75.6,11.4,20,0,14.3,12.9,0,0,0,40,Fr,6-Jun,-1.46114
2795,Jalen Smith,SMU,Amer,32,65.3,97.5,11.4,47.5,1.2,5.6,16.2,24.6,1.4,1.1,35.2,So,4-Jun,-0.253368
2796,Zhuric Phelps,SMU,Amer,30,72.2,93.2,32.4,44.3,3.2,10.3,24.1,15,1.2,4.1,35.6,So,3-Jun,1.67479
2797,Tanner Thomas,Sacred Heart,NEC,30,48.4,102.4,18.4,52.8,9.3,15.2,7.1,19.7,2.4,1.4,14.4,So,6-Jun,-1.54274
2798,Raymond Espinal-Guzman,Sacred Heart,NEC,31,33.4,94.3,14.8,49.4,8.1,12.2,5.5,20.5,4.7,1.1,52.5,So,8-Jun,-1.10164
2799,Najee Coursey,Sacred Heart,NEC,7,2.3,43.6,7.4,25,0,3.7,0,25.4,3.5,0,0,So,6-Jun,-5.06577
2800,Dom Mello,Sacred Heart,NEC,16,9.4,66.7,14.2,31.5,0.9,5.5,7,26.4,0.9,0,11.1,So,Jun-00,-4.55264
2801,Markeith Browning II,Milwaukee,Horz,26,60.7,94.6,20,51,4.5,14.5,15.7,27.1,1.5,1.8,33.2,So,4-Jun,-0.401384
2802,Jay Allen-Tovar,New Mexico,MWC,3,3.4,120.5,10.6,44.4,10.4,14.6,7.2,0,4.8,0,0,Sr,9-Jun,-0.378045
2803,Ike Cornish,Maryland,B10,21,7.3,82.6,19.6,41.1,3.6,3.5,0,21.5,0,1.2,35.7,So,6-Jun,-0.81476
2804,Julian Reese,Maryland,B10,34,65.1,111.2,23.2,63.2,12,20.5,8.4,19,5,1.8,54.8,So,9-Jun,2.83868
2805,DJ Burns,Murray St.,MVC,31,62.5,119.8,18.5,55.6,13.1,17.3,12,15.7,1.3,1,43,Jr,7-Jun,-0.928082
2806,Isaac Haney,Northwestern St.,Slnd,32,83.8,100.3,18.9,46.2,3.1,11.7,13.5,19.1,0.4,2.6,29.2,So,2-Jun,-0.618679
2807,Chace Davis,Maryland Eastern Shore,MEAC,27,53.6,92.3,17.3,49.1,3,8,7.5,16.5,0.4,1.3,10.8,So,3-Jun,-1.35333
2808,Peter Nwoke,Southern Indiana,OVC,2,0.2,0,0,0,0,0,0,0,0,0,0,Fr,7-Jun,-0.592249
2809,Justin Neely,Albany,AE,1,0.3,0,20.8,0,0,32.1,0,0,0,0,0,So,5-Jun,-9.59154
2810,Tairi Ketner,Albany,AE,18,11.6,81.9,28.8,45.7,10.8,26.6,3.5,25.8,2.4,1.3,54.3,So,7-Jun,-3.46252
2811,Aaron Reddish,Albany,AE,24,49.1,101.1,18,51.8,1.8,10.8,8.6,21.3,1.3,1.3,40.4,So,7-Jun,-1.99646
2812,Ny'Mire Little,Albany,AE,7,10.6,85.7,16.7,43.8,1.8,6.2,18.9,20,0,1,6.3,So,4-Jun,-4.18006
2813,Zion Russell,Northern Illinois,MAC,7,6.1,60.3,16.4,27.8,1.6,9.1,7.2,23.6,1.5,2.3,16.7,So,Jun-00,-0.254394
2814,Basheer Jihad,Ball St.,MAC,30,41.5,103,22.9,50,8.3,17.5,6.5,18.8,2.5,1.5,45.9,So,9-Jun,-0.776863
2815,Elijah Hughey,Western Kentucky,CUSA,2,0.2,0,0,0,0,55.5,0,0,0,0,0,Fr,4-Jun,4.42169
2816,Dezi Jones,Quinnipiac,MAAC,31,68.6,107.8,24.9,52.8,2.1,13.2,27.1,22.9,1.2,2.1,37.5,Jr,10-May,0.601481
2817,Brody Limric,Central Connecticut,NEC,19,6.9,86,17.8,56.3,1.3,12.1,0,26.6,7.5,2,16.7,Fr,9-Jun,-0.797803
2818,Seth Wilson,West Virginia,B12,34,32.6,121.6,13.8,51.9,3.5,4.8,7.6,3.8,0,1.5,3.8,So,1-Jun,0.705453
2819,Reese McMullen,Penn,Ivy,14,9.3,98.1,12.3,43.2,0,7.8,9.2,13,0,1.1,27.3,So,3-Jun,-1.65499
2820,George Smith,Penn,Ivy,22,38.3,113.8,13.4,65.1,4.9,15.9,9,21.4,0.5,1.4,28.9,So,4-Jun,-0.173213
2821,Gus Larson,Penn,Ivy,5,2.8,49.8,12.8,50,7.4,13,0,55.7,7.3,0,33.3,So,10-Jun,-0.624587
2822,Nick Spinoso,Penn,Ivy,29,55,92.1,29.4,50.9,10.6,17.5,28.5,27.6,2.4,2,32.7,So,9-Jun,0.165769
2823,Eddie Holland III,Penn,Ivy,14,11,106,18.1,50,3.8,13.2,7,17.6,5.5,0.5,45.5,So,6-Jun,-0.424456
2824,Kyle Rocker,Central Connecticut,NEC,7,0.8,110.4,27.4,50,11.4,0,0,0,0,0,0,So,2-Jun,-6.68825
2825,Arian Dehnavi,Central Connecticut,NEC,11,3.8,65.8,3,0,7,14.8,0,40.9,2.3,1.2,0,Jr,10-Jun,-0.884379
2826,Trenton McLaughlin,Northern Arizona,BSky,33,49.9,115.6,11.3,51.9,1.9,12.4,7.7,8.6,1.1,1.8,16.8,So,6-Jun,-0.0680543
2827,Abdul Momoh,Central Connecticut,NEC,31,43.6,103.6,15.1,49.6,8.7,13.7,5.2,15,8,1,43.4,So,7-Jun,-0.497966
2828,Lynn Greer III,Saint Joseph's,A10,33,80.5,94.4,25.6,45.3,3.7,14.1,26.4,23.9,0.1,1.9,38.1,So,2-Jun,-1.03137
2829,Jordan Longino,Villanova,BE,25,38.2,94,15.9,46,1.9,10.6,9.7,20.8,1,1.2,40.6,So,5-Jun,0.424922
2830,Nnanna Njoku,Villanova,BE,4,0.6,0,7.7,0,0,30.7,0,100,0,0,0,So,9-Jun,0.919844
2831,Zaire Williams,Wagner,NEC,23,51.3,87.6,19.7,41.1,2.9,8,10.9,17.3,0.3,3.1,18.5,So,4-Jun,0.554936
2832,Rob Taylor II,Wagner,NEC,20,34.2,104.8,18.2,54.8,8.6,16.5,1.3,17.5,1.1,1.1,34.4,So,7-Jun,-1.22419
2833,Jalen Ricks,Wichita St.,Amer,12,6.7,87.5,14,42.5,1.4,12.6,0,14.6,0,1.4,30,Fr,7-Jun,-0.439464
2834,Kenny Pohto,Wichita St.,Amer,31,63.8,107.2,19.5,49.6,9.8,14.7,14.4,14.3,3.2,2.2,31.3,So,11-Jun,1.7953
2835,Isaac Abidde,Wichita St.,Amer,20,12.8,90.9,18.5,43.5,8,11.2,4.6,11.6,2.7,1.4,39.1,Fr,9-Jun,-0.596249
2836,Greg Spurlock,Coppin St.,MEAC,18,27.8,77.3,11.1,47.7,2.3,13.6,10.7,34.1,0.3,2.3,25,So,5-Jun,-1.45275
2837,Michael Moshkovitz,Penn,Ivy,21,22,99.4,11.3,55.8,3.8,14.4,23.4,34.3,1.4,2,15.4,Sr,7-Jun,1.51913
2838,Liam Murphy,Columbia,Ivy,16,31.1,89,20.4,45.3,3.1,11.6,8.5,16.4,0.9,1.2,16.4,Jr,7-Jun,-2.83722
2839,Aaron Cash,UT Arlington,WAC,29,55.7,96.7,17.9,53,7.4,15.2,4.5,22.8,2.4,1.7,13.3,Sr,6-Jun,-0.311625
2840,Manny Obaseki,Texas A&M,SEC,20,19.6,93,22.7,45.8,1.3,10.4,14.8,24.9,1.5,1.5,42.9,So,4-Jun,-0.203221
